"anon_screen_name","gender","year_of_birth","level_of_education","country_three_letters","country_name"
"3fc91dcd7dd51bdf7399708ab29b98c9f7d47a96","m","1977","Doctorate","ESP","Spain"
"3fc91dcd7dd51bdf7399708ab29b98c9f7d47a96","m","1977","Doctorate","USA","United States"
"3fc91dcd7dd51bdf7399708ab29b98c9f7d47a96","m","1977","Doctorate","CHE","Switzerland"
"07b4f4a42e6beff8a039515f063e780a4fefd305","m","1992","Secondary/High School","GRC","Greece"
"e6898f2de0124a1b3fbf1ffd4776e37b9f86629d","m","1948","Masters or professional degree","ESP","Spain"
"e6898f2de0124a1b3fbf1ffd4776e37b9f86629d","m","1948","Masters or professional degree","RUS","Russian Federation"
"ae38dce781dffe1986f00b12b39262dc662eac48","m","1991","Bachelors","THA","Thailand"
"ebbb9e438a29f11274c7f68fd2390cb8b48fa79d","",\N,"User withheld","IND","India"
"160f7e010283d1e0134b30ba61e483e8621a5cc6","m","1990","Other","MUS","Mauritius"
"160f7e010283d1e0134b30ba61e483e8621a5cc6","m","1990","Other","USA","United States"
"160f7e010283d1e0134b30ba61e483e8621a5cc6","m","1990","Other","CAN","Canada"
"160f7e010283d1e0134b30ba61e483e8621a5cc6","m","1990","Other","ROM","Romania"
"160f7e010283d1e0134b30ba61e483e8621a5cc6","m","1990","Other","GBR","United Kingdom"
"a341245e4f3582dfe4b6bcba0644fef0d7b9f55b","m","1985","Masters or professional degree","DEU","Germany"
"a341245e4f3582dfe4b6bcba0644fef0d7b9f55b","m","1985","Masters or professional degree","GBR","United Kingdom"
"3671d69285f7a55a3df6b3cd5aea8d063805d557","f","1995","Junior secondary/junior high/middle School","CHN","China"
"3671d69285f7a55a3df6b3cd5aea8d063805d557","f","1995","Junior secondary/junior high/middle School","ZZZ","Reserved"
"813049428a17f26e0b22ed0204522084b96c9067","m","1975","Masters or professional degree","RUS","Russian Federation"
"813049428a17f26e0b22ed0204522084b96c9067","m","1975","Masters or professional degree","VEN","Venezuela"
"813049428a17f26e0b22ed0204522084b96c9067","m","1975","Masters or professional degree","ISR","Israel"
"813049428a17f26e0b22ed0204522084b96c9067","m","1975","Masters or professional degree","GBR","United Kingdom"
"4f1835c08df3a0e99c688a3b08f99992f7dbb662","f","1993","Secondary/High School","IND","India"
"4f1835c08df3a0e99c688a3b08f99992f7dbb662","f","1993","Secondary/High School","CHN","China"
"4f1835c08df3a0e99c688a3b08f99992f7dbb662","f","1993","Secondary/High School","ZZZ","Reserved"
"b326bdecc6b71bae307e1eb961281f7472f2dc12","m","1992","Secondary/High School","BGR","Bulgaria"
"171d4383d92694e3b8d5282ea0eae2f6182ddea6","m","1991","Masters or professional degree","CHE","Switzerland"
"171d4383d92694e3b8d5282ea0eae2f6182ddea6","m","1991","Masters or professional degree","DEU","Germany"
"062f4bd36c3631629368618e90ff04fe7e1dbe42","",\N,"User withheld","USA","United States"
"2c8ced30e0a1f9adb00dac7943e7bcfbe628a781","",\N,"User withheld","SGP","Singapore"
"f78888d1c785d9707bbe4a3c249df817bec36a9a","m","1990","Bachelors","IND","India"
"b759fb58a3c332f095cbc720ec90151ac7b49e8c","m","1983","Masters or professional degree","USA","United States"
"541c186547aea24b6f389daa5c7f732416523f7b","m","1996","Associates","CHN","China"
"05ae54dbef721bf7e57a84a743394cadac03200d","m","1986","Associates","IND","India"
"70fa171b1e2db03e58860d7a3833fbfe36aac708","f","1994","Secondary/High School","IND","India"
"737fa817d92d9f882f0ce1996de0b6ba1d7eeb5d","f","1991","Associates","GUY","Guyana"
"2ac8dbdcba7988cfc09227a317cb4a357ac27744","f","1987","Masters or professional degree","HKG","Hong Kong"
"f68287e74417cb0f2b362f736f0f8ca166dd1d12","f","1981","Bachelors","NOR","Norway"
"f68287e74417cb0f2b362f736f0f8ca166dd1d12","f","1981","Bachelors","SWE","Sweden"
"f68287e74417cb0f2b362f736f0f8ca166dd1d12","f","1981","Bachelors","LTU","Lithuania"
"6c041dbda831c17eb755b4d0abe2ad91b9d6b683","m","1983","Masters or professional degree","ITA","Italy"
"6c041dbda831c17eb755b4d0abe2ad91b9d6b683","m","1983","Masters or professional degree","ESP","Spain"
"6c041dbda831c17eb755b4d0abe2ad91b9d6b683","m","1983","Masters or professional degree","ISR","Israel"
"14a7a985671b97c58303a42b3cb967414ac27556","f","1995","Secondary/High School","GBR","United Kingdom"
"14a7a985671b97c58303a42b3cb967414ac27556","f","1995","Secondary/High School","ITA","Italy"
"e73698047ab0b9f7c0806ef4e0f8bed2280b0500","m","1959","Masters or professional degree","ITA","Italy"
"e73698047ab0b9f7c0806ef4e0f8bed2280b0500","m","1959","Masters or professional degree","FRA","France"
"e73698047ab0b9f7c0806ef4e0f8bed2280b0500","m","1959","Masters or professional degree","ARE","United Arab Emirates"
"5f26693d36eb40556bf26bb5e04909658b7199b5","m","1976","Masters or professional degree","USA","United States"
"6adf6de7a150b2439d43bfcc624faac638020c88","f","1976","Masters or professional degree","USA","United States"
"2a4e9d6fda1cae5beb3d5ec47aecfaea1d6c61bc","m","1971","Masters or professional degree","SAU","Saudi Arabia"
"ec657740a7923cbc904bd95c04187f2f8aff2bec","f","1991","Masters or professional degree","ALB","Albania"
"52f5eccf5b678b65b19856cfb0266bb0d8e1177f","m","1988","Bachelors","POL","Poland"
"52f5eccf5b678b65b19856cfb0266bb0d8e1177f","m","1988","Bachelors","ISR","Israel"
"52f5eccf5b678b65b19856cfb0266bb0d8e1177f","m","1988","Bachelors","GBR","United Kingdom"
"52f5eccf5b678b65b19856cfb0266bb0d8e1177f","m","1988","Bachelors","CZE","Czech Republic"
"046d78b454d2f7113ac741c9cfa180c9b2add261","m","1978","Masters or professional degree","GBR","United Kingdom"
"046d78b454d2f7113ac741c9cfa180c9b2add261","m","1978","Masters or professional degree","ESP","Spain"
"e1e9a54f6839edc366c4f42d81cb5e94c99cd64d","f","1968","Masters or professional degree","USA","United States"
"ad0772f7a7055564e5e00728d1e705ef41312aa1","m",\N,"Bachelors","USA","United States"
"8b7e044c000f3f2e5bca6ce4637e79c83214d666","f","1985","Bachelors","GBR","United Kingdom"
"a031c2f101a85c4d7f2f9b7774f45e066ce8f9ce","m","1982","Secondary/High School","AUS","Australia"
"d983e6f68c5894debcfa34be59fc0ab2920206b3","m",\N,"Doctorate","SGP","Singapore"
"581937d2eb359e556bb3bb1d70709d1f3bd4cb09","f","1980","Masters or professional degree","HKG","Hong Kong"
"581937d2eb359e556bb3bb1d70709d1f3bd4cb09","f","1980","Masters or professional degree","NLD","Netherlands"
"581937d2eb359e556bb3bb1d70709d1f3bd4cb09","f","1980","Masters or professional degree","KOR","Korea Republic of"
"581937d2eb359e556bb3bb1d70709d1f3bd4cb09","f","1980","Masters or professional degree","EU","European Union"
"1ed5d4585d60bd0606f3559107338dfa5a73800a","m","1984","Bachelors","AUS","Australia"
"0d7ffa36018abac0473264fae7f66f02b6d153c4","f","1979","Bachelors","MEX","Mexico"
"953a2a4ffd2d8f012826d2452e3fea45b156f777","m",\N,"User withheld","HKG","Hong Kong"
"b4a362c8b4ad0201b6227112a375dc6e56e259d0","f","1986","Masters or professional degree","ITA","Italy"
"da713722151ea7a3fcc279346a502afa0c9ff05f","",\N,"User withheld","CHN","China"
"da713722151ea7a3fcc279346a502afa0c9ff05f","",\N,"User withheld","USA","United States"
"c5f6a1593c4314e8776cefc6b50126c39361f258","",\N,"User withheld","ESP","Spain"
"0b4616f77def52891e3db15c0b4cfbbd38460327","m","1992","Masters or professional degree","FRA","France"
"0b4616f77def52891e3db15c0b4cfbbd38460327","m","1992","Masters or professional degree","GBR","United Kingdom"
"f70e2792fb1f0a8ade9531a1d2ff498d48392c07","m","1984","Bachelors","CAN","Canada"
"d13b07e71b3d9469d9dde52623970e05f9d18933","f","1996","User withheld","CHN","China"
"afa5d9917181f8d51e9cb13fc94a509465b34636","m","1981","Masters or professional degree","DNK","Denmark"
"0b1665882ac2921126cebed5b4f78c3a239f6849","f","1989","Bachelors","IRL","Ireland"
"0b1665882ac2921126cebed5b4f78c3a239f6849","f","1989","Bachelors","VNM","Viet Nam"
"fd88fc4a80c0df4934daaca3608da8dfe1681faf","f","1992","Bachelors","USA","United States"
"3a9a947a4a1b9126fe34df9560f0c98c78324043","m","1992","Masters or professional degree","IND","India"
"ba489097e94b477ae0b2df66d926a8a4fbd02e9f","f","1988","Masters or professional degree","FRA","France"
"24fed45f0b48d0333a08c0169f196c1f62e4c3bd","",\N,"User withheld","MKD","Macedonia"
"e4aff37244a5481c1cdd52d6aa47fe712a809638","m","1995","Secondary/High School","IND","India"
"f3e8a16691b6e6bb6bbeec3d5c2576df5dfa93f6","m","1985","Masters or professional degree","LUX","Luxembourg"
"6873dc816d02e7056c68c167209c00b97d05723b","m","1979","Masters or professional degree","DNK","Denmark"
"6436111c8bae54819d54b6c32bef8c9ba9987336","m","1977","Bachelors","GBR","United Kingdom"
"d248fda7a919cc2304e140000fc5b0e447eaed06","f","1991","Bachelors","CHN","China"
"8ec2b8984a0c02adf9c17ecc56d1a5bafa3c412f","m","1985","Masters or professional degree","MEX","Mexico"
"18bebb672d0eff3f61ef10f65d7a057f892c0e62","f","1985","Masters or professional degree","ITA","Italy"
"dd5387c0d3804356389095cd1b49943a5f36516f","f",\N,"Masters or professional degree","BEL","Belgium"
"1dc964d1089f7f6f5b5aa7872958690c6c6c060b","f","1990","Bachelors","RUS","Russian Federation"
"1dc964d1089f7f6f5b5aa7872958690c6c6c060b","f","1990","Bachelors","POL","Poland"
"897a1fbc02d8ab7a72a3b5bdd295eb96e9918a8f","f","1991","Bachelors","BRA","Brazil"
"499590a0dab4f9a74be0808c92d7f0dca290f2b2","f","1994","Secondary/High School","IND","India"
"284684d8fa845f54421c61a31daa201fd2b61aa3","m","1992","Bachelors","IND","India"
"8190c1d77387a3ca8f6a7e95645b956b727d82b2","m","1993","Bachelors","IND","India"
"2751eb5115cc2309f30cb96276c8bf60cf1b7f63","m","1983","Masters or professional degree","ARE","United Arab Emirates"
"fb7c526bdfce40574bc1857625199b59f807db34","f","1994","Secondary/High School","CHN","China"
"7768aed14b047d0f48b17b15a01f619ad579ba40","m","1985","Masters or professional degree","IND","India"
"9e44f54df5f608e3142f214eeb446f71deccc738","f","1981","Bachelors","USA","United States"
"7e82cfd50550fa10af417a9cc5a1c895c1c29809","m","1989","Masters or professional degree","USA","United States"
"7269fabd36bec3665a1c907193bb9cac83fde718","m","1981","Masters or professional degree","CAN","Canada"
"833c2de9229d0a52e1267909a95caf9fc0698761","m","1996","Secondary/High School","VEN","Venezuela"
"9936541a254341ce83f17593c8e20d4d4b7c5263","m","1992","Bachelors","MEX","Mexico"
"816e15cdf78539c860dccc88c97fad611c56128a","m","1977","Secondary/High School","USA","United States"
"2aa87d572774abf11dd48a898c469afc83af95c0","",\N,"Masters or professional degree","FRA","France"
"6834d996c092551e46c38fed70ec95dc0fbe655e","m","1963","Doctorate","USA","United States"
"51e58d2e8debc091a748e417fe7954f612109329","f","1995","Secondary/High School","MAR","Morocco"
"b778c78659f6d9b81acdf92eb863f2dc6da66112","m","1979","Masters or professional degree","USA","United States"
"532ffe1bbb710f9660ee215629cd6d22b502dd9d","f","1986","Masters or professional degree","NGA","Nigeria"
"532ffe1bbb710f9660ee215629cd6d22b502dd9d","f","1986","Masters or professional degree","ZAF","South Africa"
"f213e0e77228163510dc90ba3825644e678fdc63","m","1995","Secondary/High School","NGA","Nigeria"
"ee9acd51eac78964c471947aa826d2c129bbde2e","m","1984","Bachelors","IND","India"
"c57af422b38da15f1720ed91bb1219f5f3ffabde","f","1994","Bachelors","CHN","China"
"a74991fa7d7fa4ebdd4b96b7b961fab9bf048eed","m","1982","Masters or professional degree","JPN","Japan"
"2f6030aff2917b93037ed770af3096b4c2ffa08a","f","1986","Bachelors","IND","India"
"b1bc78008eae5b68d344b735ae736b3855e84960","m","1993","Masters or professional degree","PER","Peru"
"7eee280b4714bcdde57d24b6b1adda0b4394a9ca","m","1968","Masters or professional degree","COL","Colombia"
"fc94ab6342085ceb906c93f325b893d9a771be04","",\N,"User withheld","HKG","Hong Kong"
"4d9f79e4f19f029c607ecdc34edb8f5ef985ecb0","m","1982","Associates","USA","United States"
"29a6f98ede6c4a0d277161e706862daf865273e4","m","1985","Bachelors","PAK","Pakistan"
"9de053de99e5ca489206e4aac3f7388af037b5a5","f","1973","Bachelors","CHN","China"
"ac4744bbd64d4f008d19ff4315668d2034711095","m","1977","Bachelors","BHR","Bahrain"
"9e1a8c4be7ef1cc1f10ed2ef3ce2ff8310a5a300","f","1988","Bachelors","DEU","Germany"
"9e1a8c4be7ef1cc1f10ed2ef3ce2ff8310a5a300","f","1988","Bachelors","GBR","United Kingdom"
"9e1a8c4be7ef1cc1f10ed2ef3ce2ff8310a5a300","f","1988","Bachelors","FRA","France"
"9e1a8c4be7ef1cc1f10ed2ef3ce2ff8310a5a300","f","1988","Bachelors","USA","United States"
"41bae70b05fc620afab10b5137ea5b158739de78","f","1988","Bachelors","GBR","United Kingdom"
"41bae70b05fc620afab10b5137ea5b158739de78","f","1988","Bachelors","USA","United States"
"41bae70b05fc620afab10b5137ea5b158739de78","f","1988","Bachelors","CHN","China"
"81df255339be5a0ba7f8da239e7fd7d915971078","m","1989","Bachelors","IND","India"
"81df255339be5a0ba7f8da239e7fd7d915971078","m","1989","Bachelors","DEU","Germany"
"07073f7ccd530f69e20ee664b254794a9bdf9ce9","",\N,"User withheld","SGP","Singapore"
"e6318132111374e4b8c5da6f8b868ff419cbd57b","f","1981","Masters or professional degree","GBR","United Kingdom"
"44ca3c18bc7f680bac735bd66829d6bd0f159439","f","1989","Bachelors","USA","United States"
"72068e36c3767bf494db9bace99995b357f79fca","m","1988","Masters or professional degree","AZE","Azerbaijan"
"b670aa5a9f328a2ee10256fb8d43bb34a08ecf56","f","1993","Bachelors","CHN","China"
"89c00d55202465f6a1840f501c6f94df0053bc63","m","1983","Bachelors","KEN","Kenya"
"89c00d55202465f6a1840f501c6f94df0053bc63","m","1983","Bachelors","ZZZ","Reserved"
"618ffdd27cb2e6196c7f3a5eab3c55b0df6da16c","m","1992","Bachelors","CHN","China"
"3dda62f4bb9412959e532db9c8e1ca3d9dedbccc","f","1984","Masters or professional degree","USA","United States"
"3dda62f4bb9412959e532db9c8e1ca3d9dedbccc","f","1984","Masters or professional degree","LVA","Latvia"
"7f30b6dce3e117ae3bcf6d103a2c2cbe4496c88e","",\N,"Masters or professional degree","FRA","France"
"d1cb066d2c7566993ec6e7b25821c0f036677f30","m","1991","Masters or professional degree","ARM","Armenia"
"d1cb066d2c7566993ec6e7b25821c0f036677f30","m","1991","Masters or professional degree","RUS","Russian Federation"
"d1cb066d2c7566993ec6e7b25821c0f036677f30","m","1991","Masters or professional degree","DEU","Germany"
"d1cb066d2c7566993ec6e7b25821c0f036677f30","m","1991","Masters or professional degree","POL","Poland"
"557a0725ed7dfa9d52517b2b43c1d35eaf7b3615","m","1989","Bachelors","GBR","United Kingdom"
"97dd4be00eaf57c35682d3e4b0eee6a80029e9f2","m","1986","Bachelors","ARM","Armenia"
"67ce99e795eb395f6ed11496d6cedff813de6cb8","m","1979","Masters or professional degree","IND","India"
"1a93b453a040d23ae8a36d15d71fdea8a9f7dd8e","f","1988","Bachelors","USA","United States"
"ed06558d653a8fbf286f53cf901647b211c89a15","m","1993","Bachelors","IDN","Indonesia"
"5ac41f484ffb5385ccd715aafd6cdb614cded70a","m","1989","Bachelors","USA","United States"
"281b1eba90d833a07ff52c803b409e7d2e9ce866","f","1996","Secondary/High School","IND","India"
"5a3520c2e5dce6179854b067ef7d8f794341c041","f","1983","Bachelors","ALB","Albania"
"5a3520c2e5dce6179854b067ef7d8f794341c041","f","1983","Bachelors","GBR","United Kingdom"
"5c86739a07709d3dfceaa482206fa9f89d9f6f2b","m","1985","Secondary/High School","USA","United States"
"9f86fbaf6ff2c4418449163b18e0d4631878baa8","m","1981","Masters or professional degree","FIN","Finland"
"c792d622af5b5bd5e3795f9ae185d7049e3759d2","f","1989","Bachelors","USA","United States"
"41034faf44331251d3fb41d3a795c59565924ff8","m","1972","Masters or professional degree","JAM","Jamaica"
"6eccd8fe63d16faedd697f51121556236e2cf29b","m","1976","Masters or professional degree","FRA","France"
"f0a32c4f8d1b14680c5f86ca1026c9e582367081","m","1986","Masters or professional degree","USA","United States"
"7d805a83514b3fc6caeb60bd14174520bfc84b3e","m","1983","Bachelors","PER","Peru"
"9e1f0722a96530fb4ef21a0a55621c1bfe09aeaf","",\N,"User withheld","USA","United States"
"fbf0060cf8acdfe54c579c78c9638d8d3cf8a5b9","f","1985","Masters or professional degree","TWN","Taiwan; Republic of China (ROC)"
"37facf445f48ec88bcc8a63c9d4819dc81a6c34f","",\N,"User withheld","AUT","Austria"
"c6c6338182eb78ec5913933c9078f7d23724607a","m","1980","Masters or professional degree","AUS","Australia"
"d06330476f0ccd8c9c8a5d5a6dc7a935659bed09","m","1976","Bachelors","SLV","El Salvador"
"6633b9d3ba1a95016525f9bb2c223f541aee4fc9","f","1989","Masters or professional degree","USA","United States"
"75fefc717c5a12864483b0c3531ca5f5e991da95","m","1984","Bachelors","USA","United States"
"71c641831a1da60a55e1b2fce5bc599e53b451e6","",\N,"User withheld","USA","United States"
"1267e5cd3246f721ce40d837b998fa67a3a99291","m",\N,"Bachelors","KOR","Korea Republic of"
"1267e5cd3246f721ce40d837b998fa67a3a99291","m",\N,"Bachelors","ZZZ","Reserved"
"1267e5cd3246f721ce40d837b998fa67a3a99291","m",\N,"Bachelors","USA","United States"
"1267e5cd3246f721ce40d837b998fa67a3a99291","m",\N,"Bachelors","CHN","China"
"40d987186d81892067667c25654ff6d4f473c433","m","1984","Masters or professional degree","EGY","Egypt"
"fe590853c945735db06e7ac1640e155ca66b3281","m","1990","Bachelors","AUS","Australia"
"f4f684a037d4baa8dbf71b779f870af6c332ce21","f","1988","Bachelors","RUS","Russian Federation"
"3fd5f8b65d9e817f467e78f6a7345b7b917f2695","m","1984","Doctorate","SGP","Singapore"
"5845f1e38b578f3157021661799b5920c68c01a5","m","1984","Bachelors","YEM","Yemen"
"aa67ff20699f6df6a0ff3c1d7b0178725d25ac5d","",\N,"User withheld","ARE","United Arab Emirates"
"42c583e2e0e453ddd7259f60a6208a9431dee2f3","f","1994","Secondary/High School","SGP","Singapore"
"2b7d6fb9ccb0f9a23c542c6cf1a34184641713cf","f","1977","Masters or professional degree","CHN","China"
"2b7d6fb9ccb0f9a23c542c6cf1a34184641713cf","f","1977","Masters or professional degree","KOR","Korea Republic of"
"dc33bd5ae0f389e591d4fe153dda64e3a59c1423","m","1975","Masters or professional degree","TUN","Tunisia"
"147eaad79be18ec430e2e4c28a891ba0187e6f7d","m","1992","Secondary/High School","POL","Poland"
"54bb01410e4cc5ea9a650786aeda20c7158c65a7","f","1991","Bachelors","GRC","Greece"
"6c7fead75505a4e0f4aaad007824a9b8f4fd9b70","m",\N,"Bachelors","ITA","Italy"
"6c7fead75505a4e0f4aaad007824a9b8f4fd9b70","m",\N,"Bachelors","GBR","United Kingdom"
"ae398fd59b91b5b4ea6cac67353b51e90914e536","m",\N,"Secondary/High School","IND","India"
"1dd2beca9bdd4f889ced832f033764274da34814","m","1990","Masters or professional degree","USA","United States"
"0ea57ccde0ac892942217059eebe729f998b51cc","f","1995","Secondary/High School","CHN","China"
"60ba3af0998b57966c94450b175c793a96df886d","m","1995","Secondary/High School","USA","United States"
"23263a4d3788fde64edb760809373127bb798200","m","1989","Bachelors","MEX","Mexico"
"bcc862caf6202bab3d37adde14bbbf0872e68499","f","1997","Elementary/Primary School","CHE","Switzerland"
"b8cda7c477959ca5c39e6f5ec0bb3e0743dba62c","",\N,"User withheld","USA","United States"
"9180f0fd0738b721b33a617f442f3404f71db7fd","f","1993","Secondary/High School","USA","United States"
"0f326f12810c4b5f0199e7844e66849cde663851","m","1991","Bachelors","IND","India"
"95bdaa903f03359cc04e1fe526d70dfe2452be0d","m","1956","Masters or professional degree","USA","United States"
"eb19f717f7c161f67ea6311d8468dac89ef67f85","m","1994","Secondary/High School","SWE","Sweden"
"03c8aaa1f8a195df7df060eced5a507b90e60aa5","f","1988","Masters or professional degree","BEL","Belgium"
"243506df9d2d24a7ea682dd87838e0b772b7bf38","m","1966","Masters or professional degree","BRA","Brazil"
"7f70ca79b76065ecf623019670555ccfe7732954","m","1986","Masters or professional degree","SGP","Singapore"
"e8442a4ecbf630c2be5de36cd9340712eadd5b6e","f","1991","Bachelors","AUS","Australia"
"be953601e12b3181e5bdf440bf2d35198a4e7ab4","",\N,"Masters or professional degree","TWN","Taiwan; Republic of China (ROC)"
