,anon_screen_name,resource_display_name,module_id,activity_grade_id,first_submit,last_submit,module_type,Module,Week ,Act,Finalgrade,FinalScore
2066,ea05e30a9b972fa48abbfcd7397a86a8ad3a231c,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21856195,24/06/2014 23:46,7/07/2016 2:31,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2074,e565878a735a897de1e5ea9d8af577c42ee3bef9,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,67061693,11/08/2016 12:20,11/08/2016 12:20,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
2075,e565878a735a897de1e5ea9d8af577c42ee3bef9,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,67061905,11/08/2016 12:28,11/08/2016 14:03,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
2076,e565878a735a897de1e5ea9d8af577c42ee3bef9,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,67043561,10/08/2016 22:41,11/08/2016 11:58,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2077,e565878a735a897de1e5ea9d8af577c42ee3bef9,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,21844295,24/06/2014 21:34,11/08/2016 12:05,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2078,e565878a735a897de1e5ea9d8af577c42ee3bef9,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21844294,24/06/2014 21:34,11/08/2016 11:59,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2079,e565878a735a897de1e5ea9d8af577c42ee3bef9,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/vertical/35149e9499604830a6921a535a1ecfa6,67066725,11/08/2016 14:44,11/08/2016 14:46,vertical,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2080,e565878a735a897de1e5ea9d8af577c42ee3bef9,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,67043754,10/08/2016 22:46,11/08/2016 12:26,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
2081,e565878a735a897de1e5ea9d8af577c42ee3bef9,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,21844296,24/06/2014 21:34,11/08/2016 12:07,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2082,e565878a735a897de1e5ea9d8af577c42ee3bef9,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/vertical/e8918f8ef2cc4999a1ee959270807a77,67066731,11/08/2016 14:44,11/08/2016 14:46,vertical,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2083,e565878a735a897de1e5ea9d8af577c42ee3bef9,Lecture: The Central Idea (1B),i4x://HumanitiesSciences/Econ-1/vertical/2d7c45acff3a4bc8836014aaf9c5ff53,67066726,11/08/2016 14:44,11/08/2016 14:46,vertical,The Basic Core of Economics,Week-1,L2,0.0,Fail
2084,e565878a735a897de1e5ea9d8af577c42ee3bef9,Lecture: Production Possibilities and Economic Growth (2A),i4x://HumanitiesSciences/Econ-1/vertical/df05392932bb48c795b3715fe86ba61f,67066729,11/08/2016 14:44,11/08/2016 14:46,vertical,The Basic Core of Economics,Week-1,L3,0.0,Fail
2085,568dc877a102d44d08366116982aec36a4a5e267,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,70498905,22/10/2016 23:21,23/10/2016 12:28,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
2086,568dc877a102d44d08366116982aec36a4a5e267,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21865939,25/06/2014 1:36,22/10/2016 3:40,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2087,568dc877a102d44d08366116982aec36a4a5e267,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,21865774,25/06/2014 1:33,22/10/2016 11:28,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2088,568dc877a102d44d08366116982aec36a4a5e267,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21865775,25/06/2014 1:33,22/10/2016 4:02,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2089,568dc877a102d44d08366116982aec36a4a5e267,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,21865776,25/06/2014 1:33,23/10/2016 15:00,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
2090,568dc877a102d44d08366116982aec36a4a5e267,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,21865773,25/06/2014 1:33,22/10/2016 20:33,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2091,9c199329368be35bad6188e5c3f69e38953b5b88,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,44024686,17/03/2015 4:52,17/03/2015 4:52,problem,The Basic Core of Economics,Week-1,P-5 ,0.02,Fail
2092,200b460b5879bdf79207db5cb71097adaeecad07,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,44416077,23/03/2015 6:14,23/03/2015 6:14,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
2094,27fea769e444819b24d2167bff8e2ef9cb5ad6b0,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,45137964,1/04/2015 3:36,1/04/2015 3:36,problem,The Basic Core of Economics,Week-1,P-5 ,0.01,Fail
2095,9ed4ce9b70b39131a5036d3bd34417f3e06db3b5,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,46236176,14/04/2015 12:14,14/04/2015 12:14,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
2096,f34cd2dea846072c74bebc14541f9768bc008280,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,49417239,2/06/2015 8:33,2/06/2015 8:33,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
2098,e86e75797206a8998e4c59941b33c6a8d5e96ce4,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,51049930,1/07/2015 5:41,1/07/2015 5:41,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
2099,bd34f20885a31b65b6b95bbb0f1db76da17ddaa8,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,51482956,9/07/2015 18:47,9/07/2015 18:47,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
2100,bd34f20885a31b65b6b95bbb0f1db76da17ddaa8,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,51435030,8/07/2015 16:35,8/07/2015 16:35,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2101,bd34f20885a31b65b6b95bbb0f1db76da17ddaa8,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,51433010,8/07/2015 15:48,8/07/2015 16:47,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2102,bd34f20885a31b65b6b95bbb0f1db76da17ddaa8,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,51433009,8/07/2015 15:48,8/07/2015 16:35,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2103,bd34f20885a31b65b6b95bbb0f1db76da17ddaa8,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,51477828,9/07/2015 16:31,9/07/2015 16:46,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
2104,bd34f20885a31b65b6b95bbb0f1db76da17ddaa8,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,51433011,8/07/2015 15:48,8/07/2015 17:21,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2105,ebc16d5cc10c953028b5d653e87cba731a6b9e0d,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,21768526,24/06/2014 12:19,24/08/2015 20:22,problem,The Basic Core of Economics,Week-1,P-5 ,0.21,Fail
2106,ebc16d5cc10c953028b5d653e87cba731a6b9e0d,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21765919,24/06/2014 11:45,10/08/2015 20:16,video,The Basic Core of Economics,Week-1,L1,0.21,Fail
2107,ebc16d5cc10c953028b5d653e87cba731a6b9e0d,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,21765267,24/06/2014 11:34,10/08/2015 20:36,problem,The Basic Core of Economics,Week-1,P-2,0.21,Fail
2108,cfcdfddad0466d44fbac1bbd3736f74aca1c7d5a,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,22058760,27/06/2014 12:00,3/09/2015 2:07,problem,The Basic Core of Economics,Week-1,P-5 ,0.77,Pass
2130,bb200056f70df3e295d60c4ebfebcf15ef5d498b,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,69586003,5/10/2016 8:28,5/10/2016 8:28,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
2131,1cea9f81fcee1b8f75dade395957d59832cb3847,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,26022520,22/08/2014 21:15,3/03/2015 12:21,video,The Basic Core of Economics,Week-1,L1,0.03,Fail
2132,0c2bbdd52cd7f4da9e7c784825705b95be105310,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23827805,21/07/2014 21:54,4/03/2015 16:57,video,The Basic Core of Economics,Week-1,L1,0.77,Pass
2133,ec7ca939537fc90549d005360f038420d4e90862,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22031391,26/06/2014 23:53,11/03/2015 20:18,video,The Basic Core of Economics,Week-1,L1,0.02,Fail
2134,b4cd2153f9920be6a61c7b2cf506c30dffe750e0,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21812959,24/06/2014 17:48,18/03/2015 6:08,video,The Basic Core of Economics,Week-1,L1,0.19,Fail
2135,f8c7a4e1acb599bda7e980d9417ed221757d1357,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21750991,24/06/2014 7:42,28/03/2015 15:02,video,The Basic Core of Economics,Week-1,L1,0.93,Pass
2137,c346fb10234911f613a8beabeef239e0566daaff,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,44851128,29/03/2015 2:23,29/03/2015 2:23,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2138,c346fb10234911f613a8beabeef239e0566daaff,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,44851117,29/03/2015 2:22,29/03/2015 2:22,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2139,c346fb10234911f613a8beabeef239e0566daaff,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,44851116,29/03/2015 2:22,29/03/2015 2:22,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2140,c346fb10234911f613a8beabeef239e0566daaff,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,44851118,29/03/2015 2:22,29/03/2015 2:22,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2143,f88bdf9ef39912e0634119d11615f9f417d1b446,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,44868631,29/03/2015 14:04,29/03/2015 14:08,video,The Basic Core of Economics,Week-1,L1,1.0,Pass
2146,3bae70b3e6e5d3a880c459f403fc43735a738223,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,44901680,30/03/2015 5:34,30/03/2015 5:43,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2147,3bae70b3e6e5d3a880c459f403fc43735a738223,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,44901670,30/03/2015 5:34,30/03/2015 5:34,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2148,3bae70b3e6e5d3a880c459f403fc43735a738223,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,44901669,30/03/2015 5:34,30/03/2015 5:34,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2149,3bae70b3e6e5d3a880c459f403fc43735a738223,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,44901671,30/03/2015 5:34,30/03/2015 5:34,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2150,76e9c253af76bee0981b6cd7398948f7c9611d58,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,45125168,1/04/2015 2:40,1/04/2015 2:44,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2151,76e9c253af76bee0981b6cd7398948f7c9611d58,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,45122779,1/04/2015 2:31,1/04/2015 2:31,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2152,76e9c253af76bee0981b6cd7398948f7c9611d58,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,45122778,1/04/2015 2:31,1/04/2015 2:44,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2153,76e9c253af76bee0981b6cd7398948f7c9611d58,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,45122780,1/04/2015 2:31,1/04/2015 2:31,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2154,a67667415d629a2f8ff773dcf1cd8a16f6500384,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22378600,1/07/2014 9:36,1/04/2015 16:06,video,The Basic Core of Economics,Week-1,L1,0.1,Fail
2155,1a9d567f3c0c1be345ae7546c8709d054c0b4e3e,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,26130733,25/08/2014 0:56,1/04/2015 19:22,video,The Basic Core of Economics,Week-1,L1,0.14,Fail
2156,af3c5affa79268516d452c1d52aab0dd3c2f22fa,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,45390857,2/04/2015 15:16,2/04/2015 15:26,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2157,af3c5affa79268516d452c1d52aab0dd3c2f22fa,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,45390104,2/04/2015 15:07,2/04/2015 15:07,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2158,af3c5affa79268516d452c1d52aab0dd3c2f22fa,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,45390103,2/04/2015 15:07,2/04/2015 15:07,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2159,af3c5affa79268516d452c1d52aab0dd3c2f22fa,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,45390105,2/04/2015 15:07,2/04/2015 15:07,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2160,1ab9611aa5a3263d5e77677fb6e311f5810a0c6f,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,45467667,3/04/2015 8:44,3/04/2015 8:53,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2161,1ab9611aa5a3263d5e77677fb6e311f5810a0c6f,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,45279632,1/04/2015 18:01,1/04/2015 18:01,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2162,1ab9611aa5a3263d5e77677fb6e311f5810a0c6f,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,45279631,1/04/2015 18:01,1/04/2015 18:01,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2163,1ab9611aa5a3263d5e77677fb6e311f5810a0c6f,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,45467999,3/04/2015 8:51,3/04/2015 8:51,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
2164,1ab9611aa5a3263d5e77677fb6e311f5810a0c6f,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,45279633,1/04/2015 18:01,1/04/2015 18:01,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2165,8ddac73705e66292144646337212fe2cfee0107b,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22000825,26/06/2014 15:03,9/04/2015 0:28,video,The Basic Core of Economics,Week-1,L1,0.1,Fail
2181,1e05f5c6cb955cb2c853b1f34c90d0cad9bb2d0f,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21812659,24/06/2014 17:46,9/04/2015 5:03,video,The Basic Core of Economics,Week-1,L1,0.08,Fail
2182,1e05f5c6cb955cb2c853b1f34c90d0cad9bb2d0f,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,21808667,24/06/2014 17:17,9/04/2015 5:42,problem,The Basic Core of Economics,Week-1,P-2,0.08,Fail
2207,cacdd886bdd5b7d9fe342920698615d2796faff7,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,25201557,10/08/2014 23:44,9/04/2015 17:46,video,The Basic Core of Economics,Week-1,L1,0.02,Fail
2218,c8847aa737e37e7b0a0478a96822cc505d507c72,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21863096,25/06/2014 1:07,17/04/2015 4:30,video,The Basic Core of Economics,Week-1,L1,0.19,Fail
2219,c8847aa737e37e7b0a0478a96822cc505d507c72,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21863096,25/06/2014 1:07,3/06/2015 3:19,video,The Basic Core of Economics,Week-1,L1,0.19,Fail
2220,b5ca1289aebdabb404ea7643703f3e81d36e4ca7,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,25138963,9/08/2014 19:57,19/04/2015 9:53,video,The Basic Core of Economics,Week-1,L1,0.01,Fail
2221,f5437bdffa9de870fbf9c41dfb89fe3ec91b18f7,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,24117904,25/07/2014 16:53,20/04/2015 9:16,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2222,f17199980b6078e8c567f0fc398c5689ec80ac7b,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,33434249,21/11/2014 3:32,20/04/2015 13:31,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2223,ae212c4ef07bc6a07a94d899d20919a2824ae07d,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22686373,4/07/2014 1:48,22/04/2015 6:17,video,The Basic Core of Economics,Week-1,L1,0.8,Pass
2229,23ee53295a14f8e143d5c96199ae9f2d3f3fc41f,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21810701,24/06/2014 17:31,22/04/2015 14:47,video,The Basic Core of Economics,Week-1,L1,0.01,Fail
2230,05e45e83eae53dc9c90731969d6f89b738ba1807,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,24233107,27/07/2014 6:32,5/05/2015 6:35,video,The Basic Core of Economics,Week-1,L1,0.05,Fail
2232,01045beeae237fc791307920f30cb80bd3eb6500,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21768503,24/06/2014 12:19,9/05/2015 8:14,video,The Basic Core of Economics,Week-1,L1,0.22,Fail
2239,297c2d0e68716fe91d10eaf96237d15848474d9a,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21976248,26/06/2014 6:53,12/05/2015 6:24,video,The Basic Core of Economics,Week-1,L1,0.17,Fail
2244,396dad6f8c7233d0c5ef1ea5ed69d8b2a995bb33,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,48167354,13/05/2015 7:11,13/05/2015 7:17,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
2245,396dad6f8c7233d0c5ef1ea5ed69d8b2a995bb33,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,48167103,13/05/2015 7:03,13/05/2015 7:03,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
2246,396dad6f8c7233d0c5ef1ea5ed69d8b2a995bb33,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,48167102,13/05/2015 7:03,13/05/2015 7:16,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
2247,396dad6f8c7233d0c5ef1ea5ed69d8b2a995bb33,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,48167104,13/05/2015 7:03,13/05/2015 12:03,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
2251,0a33bf8672caa3cf651725c5f52796af4644252f,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,30907296,19/10/2014 10:12,14/05/2015 6:55,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
